artist_id,artist_name,artist_display_name,artist_type,stage_name,num_performed_works,num_all_contributed_works,all_role_types,primary_genre,all_performance_genres,first_performance_year,last_performance_year,career_span_years,num_notable_performed_works,performed_work_influence_received,is_oceanus_folk_artist
16907,Lunar Prism,Lunar Prism,MusicalGroup,,1,3,LyricistOf; PerformerOf; ProducerOf,Synthwave,Synthwave,1990,1990,0,1,3,False
7937,Na Zhou,Na Zhou,Person,,6,8,PerformerOf; ProducerOf,Indie Rock,Indie Rock; Lo-Fi Electronica,2021,2028,7,6,2,False
1649,Lei He,Lei He,Person,,5,5,PerformerOf,Psychedelic Rock,Desert Rock; Psychedelic Rock; Synthwave,2013,2028,15,5,2,False
6939,Jie Jiang,Jie Jiang,Person,,5,7,ComposerOf; PerformerOf; ProducerOf,Avant-Garde Folk,Avant-Garde Folk; Desert Rock; Dream Pop; Indie Folk; Indie Rock,2000,2020,20,5,2,False
16763,Martial Harmonies,Martial Harmonies,MusicalGroup,,5,6,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Post-Apocalyptic Folk; Synthwave,2025,2028,3,5,2,False
16773,Midnight Recursion,Midnight Recursion,MusicalGroup,,5,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Americana,Americana; Indie Folk; Synthpop; Synthwave,2020,2029,9,5,2,False
545,Herr Heinz-Walter Scheuermann,Herr Heinz-Walter Scheuermann,Person,,4,4,PerformerOf,Doom Metal,Doom Metal,2010,2023,13,3,2,False
546,Emmy Bonbach,Emmy Bonbach,Person,,4,4,LyricistOf; PerformerOf,Doom Metal,Doom Metal,2010,2023,13,3,2,False
1934,Aleksander Przybyś,Aleksander Przybyś,Person,,4,5,LyricistOf; PerformerOf; ProducerOf,Southern Gothic Rock,Avant-Garde Folk; Emo/Pop Punk; Southern Gothic Rock,2018,2025,7,4,2,False
2383,Xavier Leclerc,Xavier Leclerc,Person,,4,5,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Folk; Synthpop,2020,2028,8,4,2,False
2981,Wei Cui,Wei Cui,Person,,4,4,ComposerOf; PerformerOf,Space Rock,Space Rock; Synthwave,2023,2027,4,4,2,False
3754,Annetta Passalacqua,Annetta Passalacqua,Person,,4,4,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Rock; Jazz Surf Rock; Space Rock,2023,2029,6,3,2,False
4075,Xia Du,Xia Du,Person,,4,5,LyricistOf; PerformerOf,Desert Rock,Desert Rock; Doom Metal; Indie Folk; Indie Rock,2004,2017,13,4,2,False
4503,Fredo Grossi,Fredo Grossi,Person,,4,5,PerformerOf; ProducerOf,Indie Rock,Indie Folk; Indie Rock; Synthwave,2023,2026,3,4,2,False
4664,Antonietta Ceravolo-Condoleo,Antonietta Ceravolo-Condoleo,Person,,4,4,LyricistOf; PerformerOf,Indie Rock,Indie Folk; Indie Rock; Synthwave,2023,2026,3,4,2,False
4665,Gino Michelangeli,Gino Michelangeli,Person,,4,6,LyricistOf; PerformerOf; ProducerOf,Indie Rock,Indie Rock; Synthwave,2006,2026,20,4,2,False
5398,Shawn Fox,Shawn Fox,Person,,4,4,LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Psychedelic Rock,2022,2026,4,4,2,False
7864,Pénélope du Cohen,Pénélope du Cohen,Person,,4,4,PerformerOf; ProducerOf,Synthwave,Indie Folk; Indie Rock; Synthwave,1997,2028,31,4,2,False
8880,Tao Gao,Tao Gao,Person,,4,6,ComposerOf; PerformerOf; ProducerOf,Lo-Fi Electronica,Avant-Garde Folk; Indie Folk; Lo-Fi Electronica,2021,2029,8,4,2,False
9367,Karen Anderson,Karen Anderson,Person,,4,4,PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2024,4,3,2,False
16798,Hex Collective,Hex Collective,MusicalGroup,,4,4,PerformerOf; ProducerOf,Space Rock,Space Rock; Synthwave,2023,2027,4,4,2,False
16809,Razor's Lament,Razor's Lament,MusicalGroup,,4,4,PerformerOf,Indie Rock,Indie Folk; Indie Rock; Synthwave,2023,2026,3,4,2,False
52,Na Guo,Na Guo,Person,,3,5,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop; Indie Folk,2017,2026,9,3,2,False
56,Asuka Takahashi,Asuka Takahashi,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,1996,2013,17,3,2,False
90,Xiulan Li,Xiulan Li,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Americana,Americana; Desert Rock; Indie Folk,2013,2029,16,3,2,False
107,Pompeo Turchi,Pompeo Turchi,Person,,3,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Blues Rock,2020,2027,7,3,2,False
529,Mai Sato,Mai Sato,Person,,3,3,ComposerOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2007,2029,22,3,2,False
648,Jie Zheng,Jie Zheng,Person,,3,3,PerformerOf; ProducerOf,Darkwave,Darkwave; Space Rock; Synthwave,2010,2028,18,3,2,False
649,Na Pan,Na Pan,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Darkwave,Darkwave; Dream Pop,2010,2027,17,3,2,False
1064,Audrey-Suzanne Ribeiro,Audrey-Suzanne Ribeiro,Person,,3,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Indie Rock,2020,2027,7,3,2,False
1118,Ping Liao,Scarlet Thorn,Person, Scarlet Thorn,3,3,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,1987,2005,18,3,2,False
1341,Jessica Stewart,Jessica Stewart,Person,,3,3,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Americana; Dream Pop,2017,2029,12,2,2,False
1429,Li Yang,Li Yang,Person,,3,4,ComposerOf; PerformerOf,Americana,Americana; Indie Folk; Space Rock,2020,2026,6,3,2,False
1485,Janina Kałek,Janina Kałek,Person,,3,4,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk; Psychedelic Rock,2017,2027,10,3,2,False
1651,Jun Yu,Jun Yu,Person,,3,5,ComposerOf; LyricistOf; PerformerOf,Desert Rock,Desert Rock; Dream Pop; Symphonic Metal,2007,2025,18,3,2,False
1871,Jie Cai,Jie Cai,Person,,3,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Rock; Jazz Surf Rock,2013,2029,16,3,2,False
1995,Cynthia Murphy,Cynthia Murphy,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Dream Pop; Indie Folk,2020,2020,0,3,2,False
2296,Jordan Baxter,Jordan Baxter,Person,,3,3,LyricistOf; PerformerOf,Indie Folk,Dream Pop; Indie Folk,2020,2023,3,3,2,False
2326,Dominic Phillips,Dominic Phillips,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Blues Rock,Blues Rock; Desert Rock; Dream Pop,2023,2027,4,3,2,False
2535,John Wilkinson,John Wilkinson,Person,,3,3,LyricistOf; PerformerOf,Indie Pop,Emo/Pop Punk; Indie Pop,2020,2023,3,2,2,False
2537,Gang Mo,Gang Mo,Person,,3,6,ComposerOf; PerformerOf; ProducerOf,Indie Pop,Emo/Pop Punk; Indie Pop,2014,2022,8,2,2,False
2763,Jun Li,Jun Li,Person,,3,3,PerformerOf,Dream Pop,Dream Pop,2007,2014,7,3,2,False
3068,Tao Lei,Tao Lei,Person,,3,3,LyricistOf; PerformerOf,Americana,Americana; Oceanus Folk,2023,2029,6,3,2,True
3070,Min Jin,Min Jin,Person,,3,3,PerformerOf,Americana,Americana; Oceanus Folk,2023,2029,6,3,2,True
3089,Ping Liao,Ping Liao,Person,,3,3,PerformerOf,Jazz Surf Rock,Jazz Surf Rock; Oceanus Folk; Psychedelic Rock,2021,2027,6,3,2,True
3613,Xiulan Yan,Xiulan Yan,Person,,3,6,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Dream Pop; Synthwave,2024,2026,2,3,2,False
3666,Kayla Gomez,Kayla Gomez,Person,,3,4,LyricistOf; PerformerOf,Americana,Americana,2000,2023,23,3,2,False
4011,Nathalie Legrand,Nathalie Legrand,Person,,3,3,PerformerOf,Dream Pop,Dream Pop,1997,2000,3,3,2,False
4058,Xiuying Qiu,Xiuying Qiu,Person,,3,3,PerformerOf,Darkwave,Darkwave; Indie Folk; Synthwave,2023,2028,5,3,2,False
4073,Patricia Hardy,Patricia Hardy,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Doom Metal; Indie Folk,2010,2017,7,3,2,False
4141,Ping Zhong,Ping Zhong,Person,,3,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock; Space Rock; Synthwave,2024,2028,4,3,2,False
4702,Nehmat Kanda,Nehmat Kanda,Person,,3,3,ComposerOf; PerformerOf,Synthwave,Dream Pop; Synthwave,1994,2007,13,3,2,False
4703,Inaaya Bhatia,Inaaya Bhatia,Person,,3,3,PerformerOf; ProducerOf,Synthwave,Dream Pop; Synthwave,1994,2007,13,3,2,False
4963,Lawrence Cooper,Lawrence Cooper,Person,,3,3,PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Indie Pop; Southern Gothic Rock,2020,2026,6,3,2,False
5330,Oscar Marshall,Oscar Marshall,Person,,3,3,ComposerOf; PerformerOf,Indie Folk,Doom Metal; Indie Folk,2013,2023,10,3,2,False
5402,Jun Yin,Jun Yin,Person,,3,3,PerformerOf; ProducerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2023,2026,3,3,2,False
5465,Ippazio Barcella,Ippazio Barcella,Person,,3,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Psychedelic Rock,2017,2024,7,3,2,False
5608,Bhamini Saini,Bhamini Saini,Person,,3,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2010,2017,7,3,2,False
5667,Scott Johnson,Scott Johnson,Person,,3,3,PerformerOf,Darkwave,Darkwave; Dream Pop; Indie Folk,2010,2026,16,3,2,False
5990,Stephanie Garcia,Stephanie Garcia,Person,,3,3,ComposerOf; PerformerOf,Americana,Americana; Indie Folk; Synthwave,1994,2004,10,3,2,False
6083,Xiulan Lai,Xiulan Lai,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Rock; Synthwave,2010,2028,18,3,2,False
6890,Nicole Scott,Nicole Scott,Person,,3,3,PerformerOf,Synthwave,Dream Pop; Synthwave,2013,2026,13,3,2,False
6914,Xia Ren,Xia Ren,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Post-Apocalyptic Folk,2020,2022,2,3,2,False
7887,Marianne Sanchez-Hebert,Marianne Sanchez-Hebert,Person,,3,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Rock,2017,2022,5,3,2,False
7888,Corinne du Bazin,Corinne du Bazin,Person,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Rock,2017,2022,5,3,2,False
7916,Yong Qian,Yong Qian,Person,,3,3,PerformerOf,Dream Pop,Dream Pop,2007,2024,17,3,2,False
8064,Lei Gao,Lei Gao,Person,,3,3,PerformerOf,Desert Rock,Desert Rock; Doom Metal; Synthwave,2023,2025,2,3,2,False
8158,Jie Yan,Jie Yan,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Jazz Surf Rock; Oceanus Folk,2020,2029,9,3,2,True
8191,David Armstrong,Celestial Anomaly,Person,Celestial Anomaly,3,4,PerformerOf; ProducerOf,Indie Rock,Indie Rock; Space Rock,2013,2026,13,3,2,False
8199,Samuel Robertson,Samuel Robertson,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Indie Rock,Indie Rock; Space Rock,2013,2026,13,3,2,False
8313,William Jones,William Jones,Person,,3,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock; Blues Rock; Southern Gothic Rock,1994,2013,19,3,2,False
8447,Amber Gibson,Amber Gibson,Person,,3,3,ComposerOf; PerformerOf,Southern Gothic Rock,Blues Rock; Southern Gothic Rock,2023,2029,6,3,2,False
8500,Li Xia,Li Xia,Person,,3,3,PerformerOf,Desert Rock,Desert Rock; Space Rock; Synthwave,2024,2026,2,3,2,False
8623,Jun Han,Jun Han,Person,,3,3,PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Synthwave,2017,2029,12,3,2,True
8726,Xia Zhu,Xia Zhu,Person,,3,4,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Oceanus Folk; Synthwave,2017,2026,9,3,2,True
9210,Jing Jin,Jing Jin,Person,,3,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Oceanus Folk; Synthwave,2013,2017,4,1,2,True
9213,Ming Jia,Ming Jia,Person,,3,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Synthwave,2013,2017,4,1,2,True
9368,Tammy Chen,Tammy Chen,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2024,4,2,2,False
9595,Jie Su,Jie Su,Person,,3,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Space Rock,2023,2030,7,3,2,True
9642,Jessica Harvey,Jessica Harvey,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock,2005,2012,7,3,2,False
11346,Jie Zhong,Jie Zhong,Person,,3,3,PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Symphonic Metal,2025,2027,2,3,2,True
11981,Maria Freeman,Maria Freeman,Person,,3,4,ComposerOf; LyricistOf; PerformerOf,Indie Rock,Dream Pop; Indie Rock,2023,2026,3,3,2,False
12053,Sarah Gardner,Bishop,Person, Bishop,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Folk,2010,2013,3,3,2,False
13141,Wei Luo,Wei Luo,Person,,3,3,PerformerOf,Alternative Rock,Alternative Rock; Doom Metal; Dream Pop,2004,2021,17,3,2,False
16757,Artisans of Rhythm,Artisans of Rhythm,MusicalGroup,,3,6,LyricistOf; PerformerOf,Southern Gothic Rock,Avant-Garde Folk; Southern Gothic Rock,2001,2022,21,3,2,False
16791,Operatic Insurgence,Operatic Insurgence,MusicalGroup,,3,4,LyricistOf; PerformerOf; ProducerOf,Blues Rock,Blues Rock; Emo/Pop Punk; Indie Pop,2007,2017,10,3,2,False
16841,Phantom Syntax,Phantom Syntax,MusicalGroup,,3,3,ComposerOf; LyricistOf; PerformerOf,Desert Rock,Desert Rock; Doom Metal; Indie Folk,2010,2017,7,3,2,False
16847,Celestial Horizon,Celestial Horizon,MusicalGroup,,3,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock; Space Rock; Synthwave,2024,2028,4,3,2,False
16874,Split Persona,Split Persona,MusicalGroup,,3,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2010,2023,13,3,2,False
16878,Quantum Sonic Architects,Quantum Sonic Architects,MusicalGroup,,3,3,ComposerOf; PerformerOf,Synthwave,Dream Pop; Synthwave,1994,2007,13,3,2,False
16882,Rebel Scream,Rebel Scream,MusicalGroup,,3,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock,2005,2012,7,3,2,False
16909,Urban Decay Theorem,Urban Decay Theorem,MusicalGroup,,3,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk; Indie Rock; Synthwave,1997,2026,29,3,2,False
16920,Whispered Alibi,Whispered Alibi,MusicalGroup,,3,3,PerformerOf,Indie Pop,Emo/Pop Punk; Indie Pop,2020,2023,3,2,2,False
16928,Whispered Resonance,Whispered Resonance,MusicalGroup,,3,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Oceanus Folk; Synthwave,2013,2017,4,1,2,True
16931,Forjadura,Forjadura,MusicalGroup,,3,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2020,2024,4,2,2,False
16937,Echo Syntax,Echo Syntax,MusicalGroup,,3,3,PerformerOf,Synthwave,Dream Pop; Synthwave,2013,2026,13,3,2,False
16939,Cardboard Twenty-Five,Cardboard Twenty-Five,MusicalGroup,,3,3,PerformerOf,Indie Folk,Indie Folk; Oceanus Folk; Space Rock,2023,2030,7,3,2,True
43,James Taylor,James Taylor,Person,,2,4,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Synthwave,2020,2029,9,2,2,False
274,Li Xie,Li Xie,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Dream Pop,2013,2017,4,2,2,False
872,Marina Acedo Montaña,Marina Acedo Montaña,Person,,2,3,ComposerOf; PerformerOf,Post-Apocalyptic Folk,Post-Apocalyptic Folk; Synthwave,2018,2024,6,2,2,False
1233,Yang Yu,Yang Yu,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2013,2026,13,2,2,False
1414,Diya Swamy,VYBE LORD,Person,VYBE LORD,2,3,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Indie Pop,1984,2000,16,2,2,False
1449,Amanda Blake,Amanda Blake,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2017,2020,3,2,2,False
2471,Antoine Barthelemy,Antoine Barthelemy,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2012,2026,14,2,2,False
2635,Wei Mo,Wei Mo,Person,,2,3,PerformerOf; ProducerOf,Space Rock,Space Rock,2026,2028,2,2,2,False
2650,Lisa Castillo,Lisa Castillo,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Synthwave,2013,2025,12,2,2,False
2780,Melina Tebaldi,Melina Tebaldi,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2023,2026,3,2,2,False
3097,Xiulan Jiang,Xiulan Jiang,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Jazz Surf Rock,2010,2023,13,2,2,False
3300,Anthony King,Anthony King,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2022,2024,2,2,2,False
3399,Jing Jin,Jing Jin,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Americana,Americana; Dream Pop,2013,2016,3,2,2,False
3461,Yong Tao,Yong Tao,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2022,2023,1,2,2,False
3557,Philippine Laurent,Philippine Laurent,Person,,2,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Synthwave,2013,2020,7,2,2,False
3631,Jasmine Atkins,Jasmine Atkins,Person,,2,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Rock,2017,2022,5,2,2,False
4145,Yan Liang,Yan Liang,Person,,2,3,PerformerOf; ProducerOf,Space Rock,Space Rock; Synthwave,2024,2026,2,2,2,False
4355,Ping Peng,Ping Peng,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Oceanus Folk,2024,2029,5,2,2,True
4397,Lei Shen,Lei Shen,Person,,2,4,PerformerOf; ProducerOf,Indie Folk,Indie Folk,2025,2030,5,2,2,False
4574,Margit Sölzer,Margit Sölzer,Person,,2,3,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Indie Folk,2013,2025,12,2,2,False
4579,Kathryn Ward,Kathryn Ward,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2024,2025,1,2,2,False
4601,Fang Zhou,Fang Zhou,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Synthwave,2023,2027,4,1,2,False
4819,Eugene Henderson,Eugene Henderson,Person,,2,3,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Indie Folk,2017,2029,12,2,2,False
4844,Capucine Pasquier,Capucine Pasquier,Person,,2,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk; Psychedelic Rock,2020,2023,3,2,2,False
5024,Na Xie,Na Xie,Person,,2,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock,2024,2024,0,2,2,False
5404,Jing Feng,Jing Feng,Person,,2,3,LyricistOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2023,2026,3,2,2,False
5976,Ping Jia,Ping Jia,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2013,2017,4,2,2,False
6032,Rosaria Pedersoli,Rosaria Pedersoli,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop,1984,2019,35,2,2,False
6269,Ming Zheng,Ming Zheng,Person,,2,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk,2017,2019,2,2,2,False
6620,Guiying Zeng,Guiying Zeng,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Indie Rock,2021,2028,7,2,2,False
6906,Susan Anderson,Susan Anderson,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Indie Folk,Indie Folk,2017,2020,3,2,2,False
7154,Gregg Fuentes,Gregg Fuentes,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Indie Pop,2003,2023,20,2,2,False
7301,Michael Moore,Michael Moore,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Dream Pop,1984,1991,7,2,2,False
7731,Astrid Gomes,Astrid Gomes,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Americana,Americana; Indie Folk,2001,2020,19,1,2,False
7883,Rati Deo,Rati Deo,Person,,2,3,PerformerOf; ProducerOf,Blues Rock,Blues Rock; Southern Gothic Rock,1987,2017,30,2,2,False
8067,Gang Du,Gang Du,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Southern Gothic Rock,2013,2022,9,2,2,False
8701,Yang Pan,Yang Pan,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Lo-Fi Electronica,Lo-Fi Electronica,2004,2016,12,1,2,False
8955,Stephanie Huhn,Stephanie Huhn,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal,2023,2027,4,2,2,False
9383,Scott Richmond,Scott Richmond,Person,,2,3,LyricistOf; PerformerOf,Blues Rock,Blues Rock; Southern Gothic Rock,1984,1993,9,2,2,False
9768,Adalbert Adolph,Adalbert Adolph,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal,2013,2017,4,2,2,False
9990,Gregory Williams,Gregory Williams,Person,,2,3,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Synthwave,2013,2023,10,2,2,False
10237,Heather Lutz,Heather Lutz,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Blues Rock,2012,2022,10,2,2,False
10303,Konrad Meissner,Konrad Meissner,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal,2013,2017,4,2,2,False
10442,Kelly Jones,Kelly Jones,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Pop,2012,2027,15,2,2,False
10555,Leandro Artigas Benítez,Leandro Artigas Benítez,Person,,2,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Space Rock,2017,2018,1,2,2,False
10794,Frédéric de la Coulon,Frédéric de la Coulon,Person,,2,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal; Oceanus Folk,2010,2021,11,2,2,True
11305,Nirvaan Barman,Nirvaan Barman,Person,,2,3,LyricistOf; PerformerOf,Blues Rock,Blues Rock; Dream Pop,1991,2007,16,2,2,False
11601,Guiying Mo,Guiying Mo,Person,,2,3,LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2010,2028,18,2,2,False
12012,Jivika Tank,Jivika Tank,Person,,2,5,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2015,2025,10,2,2,False
12055,Francisco Krein-Möchlichen,Francisco Krein-Möchlichen,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2010,2013,3,2,2,False
12056,Michael Maddox,Michael Maddox,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Indie Folk,2010,2013,3,2,2,False
16820,Melodic Mischief,Melodic Mischief,MusicalGroup,,2,3,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Jazz Surf Rock,2007,2015,8,2,2,False
16842,Midnight Feather,Midnight Feather,MusicalGroup,,2,3,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2020,2023,3,2,2,False
16850,Silent Horizon,Silent Horizon,MusicalGroup,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2016,2017,1,2,2,False
16869,Electric Twist,Electric Twist,MusicalGroup,,2,3,PerformerOf; ProducerOf,Desert Rock,Desert Rock; Synthwave,2013,2029,16,2,2,False
16897,Bouncy Gong,Bouncy Gong,MusicalGroup,,2,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2010,2013,3,2,2,False
16900,The Midnight Sentinels,The Midnight Sentinels,MusicalGroup,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop; Psychedelic Rock,2026,2027,1,2,2,False
403,Dunja Reinhardt,Dunja Reinhardt,Person,,1,5,ComposerOf; LyricistOf; PerformerOf,Synthwave,Synthwave,2011,2011,0,1,2,False
404,Eckehard Wagner,Eckehard Wagner,Person,,1,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal,2020,2020,0,1,2,False
560,Charlotte Lefèvre,Charlotte Lefèvre,Person,,1,3,ComposerOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2017,2017,0,1,2,False
2637,Juan Lei,Juan Lei,Person,,1,3,LyricistOf; PerformerOf,Space Rock,Space Rock,2026,2026,0,1,2,False
2752,Thibault Potier,Thibault Potier,Person,,1,7,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2001,2001,0,1,2,False
2830,Jun Qiao,Jun Qiao,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Synthpop,Synthpop,2020,2020,0,1,2,False
3541,Brandi Rodriguez,Brandi Rodriguez,Person,,1,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk,1990,1990,0,1,2,False
4010,Laure du Hebert,Laure du Hebert,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,1997,1997,0,1,2,False
4780,Ping Luo,Ping Luo,Person,,1,3,PerformerOf; ProducerOf,Synthwave,Synthwave,2014,2014,0,1,2,False
5355,Jing Tian,Jing Tian,Person,,1,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop,2014,2014,0,1,2,False
5794,Frederic Margraf,Frederic Margraf,Person,,1,3,PerformerOf; ProducerOf,Speed Metal,Speed Metal,2020,2020,0,0,2,False
6002,Charles Chase,Charles Chase,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2007,2007,0,1,2,False
6030,Carlo Mazzacurati,Carlo Mazzacurati,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,1984,1984,0,1,2,False
8262,Lorenzo Morabito,Lorenzo Morabito,Person,,1,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal,2017,2017,0,0,2,False
9444,Adrien Gérard,Adrien Gérard,Person,,1,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk,2004,2004,0,1,2,False
9537,Flora Karz,Flora Karz,Person,,1,3,ComposerOf; PerformerOf,Alternative Rock,Alternative Rock,1991,1991,0,1,2,False
